Date,Close,High,Low,Open,Volume
2015-01-01,517.2787475585938,521.1734724481428,497.13188832095904,500.0649498454207,146880
2015-01-02,528.5303955078125,540.2627054849154,517.3751190218916,519.2984466018986,123424
2015-01-05,521.5100708007812,531.7998813286554,512.1819237111145,528.5302021606391,96084
2015-01-06,519.9714965820312,525.0683016908894,503.47894311490836,519.20217747612,61019
2015-01-07,511.8455505371094,526.0300913927643,500.1613120490772,526.0300913927643,39059
2015-01-08,515.163330078125,528.8670397782028,502.56549857525783,528.8670397782028,60376
2015-01-09,511.4607849121094,521.7025261853858,507.7584033656842,515.4517125075885,42813
2015-01-12,511.94171142578125,519.1061186284164,505.7390267390617,508.28740064650805,104932
2015-01-13,507.8547668457031,514.5383438048963,505.3063923026994,514.4422008769777,27231
2015-01-14,509.15289306640625,513.4803800169644,506.0274858243364,507.85461176405977,38538
2015-01-15,504.68109130859375,526.9917005909175,497.3243993186155,514.0092408135865,64600
2015-01-16,507.7104187011719,511.50900247830447,498.237994983988,507.5180742006903,100345
2015-01-19,484.0053405761719,511.5570297483719,477.2736945078098,507.7584462993085,91914
2015-01-20,475.542724609375,492.227596549628,467.3685827303463,487.9962819170723,106812
2015-01-21,473.7636413574219,479.8702120496272,466.3107472825028,477.94688454642227,100609
2015-01-22,486.2171630859375,511.60507840017635,474.1001948332461,474.1001948332461,196976
2015-01-23,491.2178649902344,501.9885114578931,486.64996186873054,488.4290457961095,50920
2015-01-27,493.6219482421875,507.75841587784504,491.6024780207902,500.73828285192565,46418
2015-01-28,487.8520202636719,498.237977272157,476.02356759580556,495.54533044703845,32961
2015-01-29,467.5128173828125,490.44850325762513,463.52191876504963,490.44850325762513,71912
2015-01-30,481.7454528808594,495.25681642484705,461.5985861823817,469.09955146878633,89203
2015-02-02,485.9286804199219,487.08268865728087,476.0716269969463,481.88971028446247,99045
2015-02-03,482.0339660644531,488.04436464381035,479.19704619593676,484.72661288894545,81097
2015-02-04,475.7831115722656,489.967651027932,472.1768727276047,479.87018226288137,52383
2015-02-05,485.5439453125,488.4770368983199,473.378906653503,478.71612788941127,44186
2015-02-06,476.9851989746094,487.5154283119989,471.2152167289488,483.71684492788006,19854
2015-02-09,483.28411865234375,487.1307737544542,471.21525000853194,478.3315560779064,28985
2015-02-10,476.7928771972656,483.4764520224636,474.86954969046315,479.7259692537286,37843
2015-02-11,480.3991394042969,495.2568568488216,463.0411195586555,493.8143611492619,170208
2015-02-12,494.7759704589844,519.2983946508291,483.0917624488701,511.79742957826477,390306
2015-02-13,551.9468383789062,576.998163575066,496.699252477536,496.699252477536,370963
2015-02-16,538.8201904296875,576.036589503979,531.2230819789505,565.9871915206514,269804
2015-02-18,581.7584838867188,597.1931749792489,538.5316875819314,544.2535985015486,422138
2015-02-19,594.452392578125,607.6752674064436,582.8642989541669,583.7298196937727,435675
2015-02-20,614.7916870117188,684.7046605827545,589.259523556296,599.1165780099102,635470
2015-02-23,607.8196411132812,638.544813691884,601.2803384952567,612.531817584009,287159
2015-02-24,605.0307006835938,625.0813640364944,598.7317569051476,611.6180731187853,77507
2015-02-25,605.7999267578125,612.0026680021803,599.5491140780413,599.5491140780413,49264
2015-02-26,584.69140625,603.5881174465543,581.6140713201542,603.5399873154728,158838
2015-02-27,569.97802734375,598.2509019608575,563.5829409269285,598.2509019608575,85679
2015-03-02,588.3458251953125,609.6947705400314,572.9592063804221,588.5381696695572,214315
2015-03-03,617.00341796875,624.8890721951287,582.4797257109543,593.0580266085783,189497
2015-03-04,618.4940185546875,629.8897096713886,612.1950745017393,620.1769299927408,253910
2015-03-05,646.430419921875,652.9697220412546,611.6181785246508,617.3881613409211,142773
2015-03-09,646.1900024414062,656.3355437969362,634.8423813353324,641.0931960381605,197576
2015-03-10,641.814453125,656.2394103391192,630.22635720675,640.9489322140324,90048
2015-03-11,621.5712280273438,645.0839141677446,616.7629101538583,636.6212864494677,77336
2015-03-12,632.4861450195312,640.4679409530114,623.1579966029301,624.7447649798022,35973
2015-03-13,635.4193725585938,640.2757631372343,631.3323013011227,638.2082211300477,22765
2015-03-16,622.29248046875,635.1787959463827,606.232745604685,635.1787959463827,168683
2015-03-17,635.4193725585938,642.8722672045704,626.2354947661603,627.6299190518872,48703
2015-03-18,653.2101440429688,660.5668956799831,627.2932925807462,635.6597794809015,106057
2015-03-19,653.9313354492188,664.0288045995376,650.0846805348116,652.7292557884665,680599
2015-03-20,669.5103759765625,682.7813252063005,627.4375830501178,652.7774017116955,73644
2015-03-23,655.2294921875,696.1963981280251,646.9592084303855,663.5479060824466,52978
2015-03-24,639.169921875,653.883367512712,631.4766108283212,653.883367512712,27771
2015-03-25,616.0418090820312,642.8722526794587,605.992469291076,629.2166149298552,74526
2015-03-26,605.9441528320312,625.081280116797,597.5295971381513,609.694663990845,59329
2015-03-27,605.5596313476562,620.2730739201929,592.4328986307629,605.944261602679,68326
2015-03-30,594.0198364257812,625.8989612998448,585.653348282681,605.800219868249,67537
2015-03-31,582.9605712890625,604.6460769004693,573.1515893959121,601.0398378732299,177344
2015-04-01,587.0475463867188,591.6154484091226,575.0267515909193,589.0189449941724,178888
2015-04-06,610.6563720703125,612.8681865608012,586.2782238445178,591.1826846145269,85142
2015-04-07,614.0221557617188,626.8603402388428,611.1371652099801,615.4646510375882,87703
2015-04-08,628.3510131835938,639.6024302303545,615.6089706161043,617.3880247794879,70536
2015-04-09,671.3372802734375,721.1514975982794,631.4282441673075,631.7648616166979,527858
2015-04-10,671.6258544921875,679.8480661998233,663.5478571015328,674.0300133947293,132508
2015-04-13,681.5792236328125,757.0217610776845,678.0210558056516,721.1517127934587,691144
2015-04-15,663.6439208984375,699.1293255495597,653.9311435676761,690.4743545317522,241387
2015-04-16,661.7689819335938,673.1646747349141,641.0450796337276,666.7215153948197,164317
2015-04-17,656.81640625,673.1646916178623,653.9314147144948,661.6247254758418,144960
2015-04-20,647.2476806640625,665.4712178039658,637.1021413224383,657.7779089276194,132197
2015-04-21,649.315185546875,668.3561104805009,626.4276067399801,634.6978890893965,350527
2015-04-22,638.4966430664062,655.1814852461379,634.698059606972,652.7292544821701,110247
2015-04-23,628.8318481445312,646.2860071737197,620.7538504697533,644.1222640853277,171952
2015-04-24,609.2138671875,631.1397846858146,598.8279124456968,629.8896337929164,135462
2015-04-27,602.9152221679688,625.4181232679321,586.6150065581518,618.3018452908055,164935
2015-04-28,592.5770263671875,601.0396529415488,582.2872157697724,601.0396529415488,328532
