Date,Close,High,Low,Open,Volume
2016-07-21,607.8670043945312,618.6720014684836,580.3317647577607,581.2031337739135,11824029
2016-07-22,609.9583740234375,617.539295880273,606.6471820584259,609.9583740234375,820402
2016-07-25,603.90234375,610.8297387276066,602.9874168323877,610.8297387276066,260240
2016-07-26,603.1181640625,611.2654441470361,601.2446991610191,605.5144291678519,312995
2016-07-27,601.1575317382812,607.9106419080172,598.6740980234389,603.074501110115,168708
2016-07-28,592.4439697265625,607.34436251165,590.6576202306725,602.6389473246971,375033
2016-07-29,602.8131713867188,609.9584091015965,596.8878717637052,601.2447175430024,726870
2016-08-01,598.54345703125,606.7778524922422,594.7965273478735,605.4707988401292,347573
2016-08-02,595.7113647460938,601.2445359408805,594.7092692458709,596.9312492853469,268056
2016-08-03,592.5308837890625,599.5018353630514,590.5267458483686,596.8877285228056,116318
2016-08-04,593.4459838867188,596.0165336672903,591.7468033074151,594.3173530879867,134769
2016-08-05,607.91064453125,623.028876412496,593.8380129721902,594.2301396850834,593783
2016-08-08,610.74267578125,616.929375647557,606.7343456673979,609.9584222504094,347844
2016-08-09,608.4769287109375,619.5433250411876,606.7341908064616,612.7466578505595,341932
2016-08-10,601.4624633789062,610.7861224882513,601.2446211248755,609.8711956581509,84904
2016-08-11,596.0599975585938,607.3442375735837,594.7093861462996,602.1160231898799,96842
2016-08-12,597.06201171875,602.2030565834899,595.144989403025,598.32550732576,74615
2016-08-16,594.2303466796875,599.5021206796449,593.663935321077,597.0622971044096,64845
2016-08-17,591.615966796875,602.5516366222438,590.0910711148954,594.360747113954,90769
2016-08-18,588.1304931640625,594.1429071079938,587.3026820110466,592.3566113677854,152898
2016-08-19,579.1116943359375,592.4436797794614,577.4125676905877,588.1739513037518,222490
2016-08-22,571.6616821289062,581.2031843224539,570.7467552192014,580.2882574127491,132422
2016-08-23,562.8606567382812,576.7589989879534,561.1614770328005,570.8336489191867,221090
2016-08-24,557.5455322265625,565.910708020155,556.238478494828,562.904473800335,188676
2016-08-25,569.7882080078125,579.28609815789,557.7197154974368,557.7197154974368,283053
2016-08-26,564.4728393554688,575.0164363862189,563.4271858967955,570.7902647374449,86564
2016-08-29,558.4605102539062,564.1679675571922,557.5019722771358,561.5974179244315,66739
2016-08-30,567.9148559570312,574.9729249530316,558.9833219738175,561.1617448965526,141778
2016-08-31,568.9168701171875,575.1035690561024,565.1263828651939,565.1263828651939,182760
2016-09-01,562.5557861328125,570.7466757299213,561.2051748652417,569.8753067593412,75558
2016-09-02,561.1181030273438,568.2197287812446,557.7197425032423,563.7757679581691,90488
2016-09-06,567.7405395507812,577.7177266125184,562.0330824510925,562.8608937519979,186480
2016-09-07,570.9210205078125,578.589057622608,568.219744503002,569.7882513631519,142947
2016-09-08,566.6512451171875,572.4894280030578,562.0330000943262,572.4894280030578,112310
2016-09-09,560.3338623046875,568.0890681972397,558.3732819235065,566.6512879773817,148925
2016-09-12,557.4583129882812,567.2612141545465,556.4562173731838,556.4562173731838,122512
