Date,Close,High,Low,Open,Volume
2015-01-01,1344.99072265625,1351.2019390147468,1340.1912403702097,1344.2379280125194,119605
2015-01-02,1347.9080810546875,1357.5070450582023,1343.9084935735802,1350.448949503307,247162
2015-01-05,1346.02587890625,1356.7071068598832,1341.2733821011454,1349.6490115322154,211101
2015-01-06,1313.605712890625,1344.7554193681967,1304.6184731684739,1341.0382015326368,405597
2015-01-07,1296.4310302734375,1319.0169371244656,1284.9028069848919,1313.6057302747402,483850
2015-01-08,1324.99267578125,1329.6039877489648,1298.6895528894497,1303.3949498202087,340287
2015-01-09,1336.9915771484375,1341.508804623395,1322.68721494085,1327.8631521035497,317299
2015-01-12,1346.6845703125,1350.4488877696976,1332.2860100875778,1338.82658059617,218007
2015-01-13,1348.6138916015625,1365.5062210242202,1337.273838783885,1347.813882202467,340354
2015-01-14,1339.4853515625,1353.2721878566388,1326.9219644491382,1346.6846320047637,184846
2015-01-15,1352.4722900390625,1373.5053917678497,1313.5586796130576,1353.2721845578403,433511
2015-01-16,1343.9083251953125,1362.682811067936,1341.9790667008817,1348.5666217267626,236647
2015-01-19,1377.2696533203125,1381.0339707875357,1345.7434945323175,1346.6845738991235,390371
2015-01-20,1388.7509765625,1392.609494426919,1368.3295972994806,1386.774732581864,370117
2015-01-21,1397.314697265625,1400.702560028694,1375.3875019505106,1391.8563909577865,388480
2015-01-22,1414.8656005859375,1430.205238833828,1395.6205752199814,1406.9135266040946,800501
2015-01-23,1401.6907958984375,1434.6285779419673,1383.3868458282514,1434.6285779419673,617287
2015-01-27,1434.4403076171875,1439.286889611443,1388.609785760585,1401.267258023285,641940
2015-01-28,1426.205810546875,1443.145239507511,1413.3130689001996,1432.2287415973387,643871
2015-01-29,1462.955078125,1470.8600534577702,1431.3818172052586,1445.215638915467,1189408
2015-01-30,1491.8931884765625,1497.3984798792,1453.967643475541,1463.3784372844443,648933
2015-02-02,1463.0963134765625,1511.3737397831771,1454.1090728049496,1493.4932285404122,541843
2015-02-03,1455.23828125,1484.0823912851101,1433.2640976076239,1470.672008231329,808855
2015-02-04,1486.575927734375,1505.7268683658342,1458.7200036451757,1467.0485324102556,450821
2015-02-05,1485.3055419921875,1515.1377105911984,1467.2838499744928,1486.9053308907412,497609
2015-02-06,1475.3299560546875,1494.4339115808189,1461.3079665447742,1485.1172036401053,234610
2015-02-09,1455.0499267578125,1479.6120759445262,1449.4975353624147,1468.0838533779365,283211
2015-02-10,1470.8599853515625,1478.2004505382279,1451.1915180202009,1455.8027151248482,318035
2015-02-11,1496.7867431640625,1505.6798972901927,1464.695959511595,1475.6124572657968,400919
2015-02-12,1522.3841552734375,1537.5826111165234,1492.6460681181468,1505.7270952335605,348159
2015-02-13,1580.49560546875,1592.4473816645232,1547.2755746633295,1583.8364829793516,1764074
2015-02-16,1564.3092041015625,1590.2359870495447,1560.1214467991313,1588.5419982093172,830177
2015-02-18,1582.75439453125,1587.789146436709,1565.9561499131023,1585.671717748425,664131
2015-02-19,1587.13037109375,1605.01087927684,1575.7433335948265,1587.6009107827786,905398
2015-02-20,1591.6947021484375,1598.517528149649,1577.2962555139775,1588.542108971726,611265
2015-02-23,1551.74609375,1602.6584744549978,1506.8565302657278,1585.7190425464894,2661139
2015-02-24,1563.8856201171875,1569.7202658015233,1528.3127767755839,1552.8749234267655,713170
2015-02-25,1566.238525390625,1571.6026321359934,1551.3223246743526,1568.7793938746713,1030353
2015-02-26,1597.5294189453125,1614.8922883320042,1550.8988876288713,1566.8972378046544,4295665
2015-02-27,1635.125244140625,1642.324523586798,1599.8347712455036,1599.8347712455036,1319802
