timestamp,open,high,low,close,vol
1747302300000,648.4,651.6,647.2,650.04,4231.84
1747303200000,650.04,650.59,648.87,649.46,2452.8
1747304100000,649.46,649.99,649.01,649.56,2410.541
1747305000000,649.57,649.6,648.18,648.91,3439.721
1747305900000,648.9,650.4,647.83,650.4,2585.773
1747306800000,650.4,651.6,650.06,651.26,2116.222
1747307700000,651.26,652.99,651.11,652.0,2580.56
1747308600000,652.0,653.04,651.1,652.81,2555.547
1747309500000,652.81,654.37,651.8,653.38,2363.609
1747310400000,653.37,654.4,652.71,653.08,2476.201
1747311300000,653.07,655.17,652.63,654.0,2746.212
1747312200000,654.0,656.13,653.23,655.26,6144.424
1747313100000,655.26,655.39,653.0,653.61,2209.213
1747314000000,653.6,654.82,653.0,654.14,1748.204
1747314900000,654.14,654.3,652.52,653.3,1161.023
1747315800000,653.3,653.95,649.64,651.04,3587.822
1747316700000,651.05,651.2,646.24,649.78,4639.147
1747317600000,649.79,652.93,648.06,649.21,6023.829
1747318500000,649.21,650.9,646.49,649.5,4885.459
1747319400000,649.51,650.1,644.0,644.51,7149.863
1747320300000,644.5,647.1,643.21,646.78,3858.921
1747321200000,646.77,648.76,646.49,648.45,2829.873
1747322100000,648.45,650.56,648.41,650.55,2907.742
1747323000000,650.55,653.04,649.99,652.76,6349.449
1747323900000,652.77,656.04,652.58,655.4,6775.158
1747324800000,655.39,656.16,653.9,654.21,3962.857
1747325700000,654.21,656.04,654.17,655.56,3181.15
1747326600000,655.56,658.67,654.63,658.51,3930.924
1747327500000,658.5,659.85,658.48,659.77,3189.16
1747328400000,659.76,659.81,658.07,659.1,3659.093
1747329300000,659.11,661.0,658.61,659.94,4099.032
1747330200000,659.94,660.0,657.99,659.39,3070.311
1747331100000,659.39,659.8,656.6,657.24,1848.099
1747332000000,657.24,658.66,656.2,657.92,2251.141
1747332900000,657.92,657.92,654.85,655.16,2574.33
1747333800000,655.14,655.14,649.57,652.32,10318.328
1747334700000,652.32,652.56,648.79,649.61,4739.789
1747335600000,649.62,653.0,649.34,652.61,1866.121
1747336500000,652.6,653.33,648.51,650.16,3735.028
1747337400000,650.17,652.01,650.06,651.77,1284.378
1747338300000,651.77,652.73,650.93,651.93,1194.326
1747339200000,651.93,653.58,650.83,650.83,2204.279
1747340100000,650.83,653.44,649.5,652.83,1872.516
1747341000000,652.83,653.3,651.1,652.68,1558.21
1747341900000,652.68,652.98,652.1,652.85,603.17
1747342800000,652.84,653.82,652.31,653.11,1776.171
1747343700000,653.12,653.12,648.79,651.2,1810.374
1747344600000,651.21,652.56,649.01,652.56,1721.638
1747345500000,652.56,653.6,652.55,653.29,526.191
1747346400000,653.29,653.73,652.01,653.73,2069.376
1747347300000,653.74,654.9,653.3,653.65,1178.026
1747348200000,653.64,654.59,653.48,654.31,576.355
1747349100000,654.31,654.31,651.27,651.35,1513.918
1747350000000,651.35,651.49,647.61,648.0,3607.095
1747350900000,648.0,648.9,645.75,648.37,4103.136
1747351800000,648.37,651.67,648.36,651.16,1599.767
1747352700000,651.16,651.88,650.56,651.88,1327.785
1747353600000,651.88,654.0,651.23,653.44,3793.832
1747354500000,653.44,653.66,651.29,651.54,1549.969
1747355400000,651.54,654.0,651.41,653.1,1286.416
1747356300000,653.1,653.2,650.6,651.09,1400.468
1747357200000,651.1,651.17,647.9,648.54,2706.145
1747358100000,648.53,650.34,646.7,649.86,3117.724
1747359000000,649.86,652.79,649.84,652.61,2102.179
1747359900000,652.61,652.82,651.28,652.59,2171.482
1747360800000,652.6,654.82,652.59,654.33,4447.162
1747361700000,654.33,655.93,651.38,655.6,3873.096
1747362600000,655.6,657.87,655.34,656.41,3645.816
1747363500000,656.41,658.14,656.4,657.44,2349.776
1747364400000,657.45,658.54,656.7,658.22,4044.965
1747365300000,658.23,659.97,657.51,659.53,4587.654
1747366200000,659.53,659.9,657.74,657.9,1649.922
1747367100000,657.91,658.7,657.78,657.89,1207.684
1747368000000,657.89,659.28,656.04,657.34,3938.473
1747368900000,657.34,657.6,656.21,656.71,1205.35
1747369800000,656.72,657.2,655.28,655.82,2711.271
1747370700000,655.82,656.79,655.46,656.78,1131.053
1747371600000,656.79,658.56,656.78,658.56,1354.452
1747372500000,658.56,658.82,658.19,658.51,1040.522
1747373400000,658.51,658.8,657.71,658.01,1680.779
1747374300000,658.02,658.5,657.87,658.24,1418.187
1747375200000,658.24,658.6,656.73,657.32,1748.81
1747376100000,657.32,658.47,657.32,657.98,2147.316
1747377000000,657.98,658.99,657.9,658.22,1963.352
1747377900000,658.22,658.77,657.29,658.37,3675.625
1747378800000,658.37,658.42,656.61,657.2,2261.62
1747379700000,657.2,658.83,656.7,658.7,4257.86
1747380600000,658.7,658.73,655.94,656.04,3715.237
1747381500000,656.04,656.71,655.2,655.48,3418.23
1747382400000,655.49,656.65,655.47,655.83,3755.028
1747383300000,655.84,655.9,653.45,654.49,3759.405
1747384200000,654.49,654.54,651.65,652.9,5750.714
1747385100000,652.9,654.2,652.26,653.0,2253.124
1747386000000,653.0,655.0,652.23,654.08,6760.957
1747386900000,654.07,654.64,653.5,653.83,2483.132
1747387800000,653.82,654.99,652.78,654.69,2382.275
1747388700000,654.7,655.79,654.7,655.65,1071.563
1747389600000,655.65,657.19,655.15,656.24,2435.409
1747390500000,656.25,656.7,655.2,656.19,1776.576
1747391400000,656.17,656.8,655.67,656.41,1882.869
1747392300000,656.41,657.39,655.99,656.71,3618.467
1747393200000,656.71,656.89,655.62,656.3,1550.556
1747394100000,656.3,657.24,654.73,654.78,1921.951
1747395000000,654.79,655.06,653.27,653.84,1594.549
1747395900000,653.84,654.9,653.84,654.37,938.245
1747396800000,654.36,654.6,653.25,653.93,1483.344
1747397700000,653.93,653.94,652.5,652.92,1210.157
1747398600000,652.92,653.69,652.51,652.54,971.807
1747399500000,652.55,653.5,652.4,652.51,1064.299
1747400400000,652.51,653.93,652.02,653.59,1877.943
1747401300000,653.59,654.18,652.3,652.47,2306.389
1747402200000,652.48,655.01,652.17,653.41,2623.882
1747403100000,653.42,655.16,653.42,654.67,2138.582
1747404000000,654.67,654.67,651.75,652.77,3203.651
1747404900000,652.77,654.4,652.57,653.14,2135.134
1747405800000,653.14,653.14,650.17,650.19,3540.637
1747406700000,650.2,651.63,650.11,650.69,1732.258
1747407600000,650.69,653.5,650.69,652.29,2804.082
1747408500000,652.28,652.44,650.51,650.83,1457.037
1747409400000,650.83,651.78,650.55,650.57,1279.326
1747410300000,650.57,652.0,650.56,651.99,768.449
1747411200000,652.0,654.51,652.0,652.56,1702.899
1747412100000,652.56,653.11,650.77,651.15,1364.653
1747413000000,651.15,652.09,650.05,650.41,2659.91
1747413900000,650.42,652.76,650.3,652.4,1220.193
1747414800000,652.4,652.73,651.5,652.29,802.979
1747415700000,652.3,653.2,652.17,652.22,697.077
1747416600000,652.23,652.29,649.41,649.52,3136.199
1747417500000,649.51,649.86,648.14,648.95,3010.577
1747418400000,648.96,649.59,648.53,649.46,1091.637
1747419300000,649.47,650.09,648.38,648.67,1096.576
1747420200000,648.66,649.5,648.07,648.5,1108.705
1747421100000,648.5,649.26,648.2,648.67,774.512
1747422000000,648.66,650.45,648.48,649.2,1274.314
1747422900000,649.2,650.0,648.25,649.7,1055.026
1747423800000,649.71,650.35,649.47,649.47,838.285
1747424700000,649.47,649.9,648.74,649.8,432.6
1747425600000,649.8,650.42,648.48,649.45,2507.481
1747426500000,649.44,649.44,648.1,648.11,980.535
1747427400000,648.11,648.11,646.0,646.02,2632.246
1747428300000,646.01,647.21,645.83,646.63,1421.296
1747429200000,646.64,649.1,646.46,648.97,1644.946
1747430100000,648.96,648.96,647.65,647.77,563.221
1747431000000,647.77,649.01,646.2,648.27,1114.176
1747431900000,648.26,648.27,646.45,646.71,694.082
1747432800000,646.71,646.71,645.06,645.57,1168.4
1747433700000,645.57,646.66,645.14,645.37,1203.612
1747434600000,645.37,646.29,645.06,645.1,1546.54
1747435500000,645.11,645.24,644.0,644.89,2949.437
1747436400000,644.88,647.0,644.88,646.89,975.128
1747437300000,646.89,647.04,645.75,646.85,670.584
1747438200000,646.85,647.68,646.43,647.19,864.355
1747439100000,647.19,647.54,645.87,646.76,1457.202
1747440000000,646.76,646.9,645.15,646.5,2158.696
1747440900000,646.5,646.5,642.83,642.93,5128.879
1747441800000,642.92,644.16,641.0,641.99,4583.975
1747442700000,641.99,643.38,641.53,642.44,2088.125
1747443600000,642.44,642.44,640.0,640.16,5038.192
1747444500000,640.17,640.77,638.0,639.99,6047.753
1747445400000,640.0,640.1,637.33,638.69,3243.184
1747446300000,638.68,638.68,635.05,637.92,5069.005
1747447200000,637.93,638.61,636.29,636.29,3653.454
1747448100000,636.28,639.87,636.15,639.64,2194.061
1747449000000,639.65,640.81,639.6,640.68,2074.94
1747449900000,640.69,641.51,640.1,640.88,1268.216
1747450800000,640.89,641.6,640.65,640.8,1312.946
1747451700000,640.8,641.42,639.55,641.4,2317.072
1747452600000,641.41,643.1,641.17,642.96,1504.261
1747453500000,642.96,643.98,642.68,643.47,979.888
1747454400000,643.46,644.16,642.72,643.45,1587.43
1747455300000,643.45,645.3,643.42,644.82,1402.408
1747456200000,644.81,645.84,644.7,645.55,913.001
1747457100000,645.54,645.55,644.31,644.73,1725.469
1747458000000,644.73,645.56,644.59,644.59,704.043
1747458900000,644.6,645.01,643.0,644.05,985.831
1747459800000,644.06,644.31,643.42,643.42,657.7
1747460700000,643.43,643.53,642.28,642.58,921.39
1747461600000,642.58,644.38,642.58,644.37,966.584
1747462500000,644.38,644.55,643.66,643.94,1078.531
1747463400000,643.95,644.1,643.03,643.99,985.587
1747464300000,644.0,644.51,643.69,644.33,1138.188
1747465200000,644.33,645.38,644.1,644.8,826.993
1747466100000,644.8,645.56,644.7,645.39,1346.324
1747467000000,645.39,645.66,643.46,643.47,1844.858
1747467900000,643.47,643.69,642.6,643.05,4299.956
1747468800000,643.04,643.93,642.8,643.28,1714.676
1747469700000,643.28,643.99,641.86,643.66,2032.538
1747470600000,643.66,644.22,642.82,642.95,910.41
1747471500000,642.95,642.98,641.24,641.24,1881.347
1747472400000,641.24,642.0,640.2,641.15,2007.862
1747473300000,641.16,641.26,639.57,640.85,1558.817
1747474200000,640.86,642.0,640.57,641.37,1440.768
1747475100000,641.37,642.48,641.12,641.49,743.287
1747476000000,641.49,642.4,640.55,642.11,1188.109
1747476900000,642.11,642.71,642.0,642.57,799.09
1747477800000,642.57,642.66,641.75,641.75,682.419
1747478700000,641.75,642.33,641.4,641.71,704.053
1747479600000,641.71,641.9,640.21,640.49,1400.172
1747480500000,640.49,641.29,640.0,640.26,1006.405
1747481400000,640.26,642.55,640.26,641.69,1841.741
1747482300000,641.69,642.37,641.3,641.52,626.202
1747483200000,641.52,642.04,640.78,640.78,1280.977
1747484100000,640.78,641.76,640.39,641.37,1177.82
1747485000000,641.37,641.83,640.72,641.1,907.077
1747485900000,641.1,641.69,640.5,640.95,858.659
1747486800000,640.95,641.4,639.22,641.4,3777.7
1747487700000,641.4,641.45,639.59,639.95,740.477
1747488600000,639.95,639.95,637.83,637.97,1593.871
1747489500000,637.96,638.26,636.61,638.08,1810.025
1747490400000,638.08,640.89,638.0,640.85,1444.017
1747491300000,640.84,642.08,640.51,641.89,1128.996
1747492200000,641.9,642.04,641.24,641.91,910.528
1747493100000,641.9,642.78,641.9,642.73,1018.679
1747494000000,642.74,642.99,641.6,642.27,2010.442
1747494900000,642.26,642.38,641.58,641.88,1083.466
1747495800000,641.88,642.35,641.58,641.69,704.25
1747496700000,641.68,641.69,640.28,640.56,734.032
1747497600000,640.57,641.98,640.1,641.09,987.472
1747498500000,641.09,641.46,639.66,640.17,1034.956
1747499400000,640.17,640.17,637.1,637.94,2011.51
1747500300000,637.94,638.96,636.01,638.96,2537.074
1747501200000,638.96,641.06,638.59,640.48,1498.605
1747502100000,640.48,641.9,639.88,641.9,1141.789
1747503000000,641.9,642.16,640.88,641.39,1072.114
1747503900000,641.39,641.7,640.45,640.45,644.496
1747504800000,640.45,642.16,640.3,641.67,1132.251
1747505700000,641.66,642.74,640.25,642.03,1103.295
1747506600000,642.03,642.06,640.38,641.53,658.152
1747507500000,641.54,641.54,639.6,639.69,540.22
1747508400000,639.68,641.0,639.17,640.91,703.043
1747509300000,640.92,641.66,640.9,640.97,399.508
1747510200000,640.97,640.97,639.86,640.89,409.118
1747511100000,640.9,641.02,640.1,640.42,667.03
1747512000000,640.41,641.6,638.7,638.79,1203.516
1747512900000,638.79,639.55,638.44,639.47,1137.518
1747513800000,639.47,640.54,639.09,640.01,509.655
1747514700000,640.01,642.64,639.6,641.81,1308.194
1747515600000,641.81,642.49,641.27,642.11,929.1
1747516500000,642.11,642.3,640.6,641.44,391.198
1747517400000,641.45,642.6,641.44,641.82,376.395
1747518300000,641.83,642.33,641.33,642.11,282.178
1747519200000,642.1,642.11,638.97,639.3,936.883
1747520100000,639.3,639.35,637.8,638.12,1636.782
1747521000000,638.12,639.89,637.77,639.53,970.188
1747521900000,639.51,639.6,638.2,638.94,1272.223
1747522800000,638.94,639.68,638.16,639.46,761.497
1747523700000,639.46,640.39,638.72,640.22,568.519
1747524600000,640.23,640.23,639.2,639.24,801.198
1747525500000,639.24,639.8,639.09,639.51,386.182
1747526400000,639.5,640.81,639.31,640.5,677.538
1747527300000,640.49,640.86,639.2,640.32,1315.162
1747528200000,640.33,640.41,639.3,639.3,814.462
1747529100000,639.31,641.97,639.0,641.41,1718.127
1747530000000,641.42,641.7,641.0,641.19,400.571
1747530900000,641.18,642.1,641.1,641.1,789.698
1747531800000,641.11,641.9,640.41,641.07,1022.678
1747532700000,641.08,643.11,640.85,642.57,960.401
1747533600000,642.58,643.14,642.36,642.7,801.052
1747534500000,642.7,642.84,642.22,642.51,841.875
1747535400000,642.51,642.87,641.54,641.69,799.667
1747536300000,641.69,642.72,641.69,642.01,786.358
1747537200000,642.02,643.4,642.0,642.27,918.15
1747538100000,642.26,642.27,641.0,641.1,762.424
1747539000000,641.09,642.66,641.09,642.66,690.446
1747539900000,642.65,642.71,642.16,642.4,341.817
1747540800000,642.41,643.48,642.41,643.2,1176.669
1747541700000,643.21,643.58,643.02,643.17,623.474
1747542600000,643.18,643.66,643.0,643.65,839.864
1747543500000,643.65,644.0,642.42,643.07,1636.687
1747544400000,643.08,644.6,643.07,644.16,1645.469
1747545300000,644.17,645.4,644.17,645.2,2128.422
1747546200000,645.21,645.41,644.74,644.85,792.929
1747547100000,644.84,646.33,644.84,645.86,2924.257
1747548000000,645.85,646.05,645.15,645.48,818.724
1747548900000,645.49,645.87,644.6,644.69,535.485
1747549800000,644.7,644.7,643.84,644.41,1018.014
1747550700000,644.4,644.5,643.07,643.82,914.597
1747551600000,643.83,644.37,643.14,644.32,837.305
1747552500000,644.32,645.37,644.31,644.86,2413.187
1747553400000,644.86,644.86,644.13,644.41,689.799
1747554300000,644.4,645.66,644.2,645.59,960.77
1747555200000,645.59,647.92,645.58,646.53,2119.997
1747556100000,646.53,647.91,646.2,647.57,1299.687
1747557000000,647.57,647.75,646.48,646.65,1677.713
1747557900000,646.65,648.97,646.44,647.21,2531.95
1747558800000,647.21,648.55,647.1,648.02,1867.524
1747559700000,648.02,648.02,646.66,647.19,900.151
1747560600000,647.19,647.41,645.78,645.8,964.729
1747561500000,645.79,646.48,645.0,645.19,2562.412
1747562400000,645.2,645.99,645.07,645.98,642.075
1747563300000,645.99,646.1,645.06,645.24,2054.201
1747564200000,645.23,645.78,644.99,645.57,1045.357
1747565100000,645.57,646.02,645.35,646.02,913.619
1747566000000,646.01,646.05,645.12,645.26,510.915
1747566900000,645.25,646.4,645.2,645.75,945.482
1747567800000,645.76,646.37,645.11,645.11,675.519
1747568700000,645.1,645.6,644.95,645.19,883.232
1747569600000,645.2,645.2,643.94,644.18,1304.328
1747570500000,644.18,645.52,643.9,645.44,593.402
1747571400000,645.44,645.5,645.16,645.39,670.886
1747572300000,645.4,646.22,645.25,646.22,521.139
1747573200000,646.22,646.5,645.6,645.79,1159.339
1747574100000,645.8,646.54,645.68,646.23,581.114
1747575000000,646.23,648.45,646.22,647.92,2998.156
1747575900000,647.92,649.16,647.36,648.95,1786.339
1747576800000,648.95,649.28,648.0,648.0,1665.322
1747577700000,648.0,649.28,647.86,649.24,1264.758
1747578600000,649.23,651.07,649.22,650.97,4814.082
1747579500000,650.97,652.29,650.97,651.21,4929.096
1747580400000,651.21,651.9,650.25,651.06,2419.59
1747581300000,651.06,651.67,650.41,651.41,2746.289
1747582200000,651.42,653.48,651.27,653.4,4932.49
1747583100000,653.4,655.19,652.91,653.98,5095.093
1747584000000,653.98,655.06,653.59,654.04,3700.864
1747584900000,654.03,654.74,651.75,652.9,2882.941
1747585800000,652.9,653.25,651.62,652.37,1513.275
1747586700000,652.37,654.45,651.91,653.78,2191.026
1747587600000,653.78,654.61,653.04,653.95,1822.123
1747588500000,653.95,654.61,651.32,652.77,3682.359
1747589400000,652.78,653.64,650.51,652.2,3830.733
1747590300000,652.19,652.39,647.32,647.57,5495.852
1747591200000,647.58,647.69,642.7,643.59,8990.503
1747592100000,643.6,645.5,641.35,645.32,4926.018
1747593000000,645.33,645.95,643.87,645.68,1835.818
1747593900000,645.67,646.34,643.2,644.01,1535.806
1747594800000,644.01,644.76,643.08,644.51,1363.812
1747595700000,644.51,645.34,643.6,644.54,1240.417
1747596600000,644.54,644.54,639.4,640.76,3791.449
1747597500000,640.76,641.16,638.1,638.13,2078.956
1747598400000,638.12,638.12,634.39,635.21,16998.127
1747599300000,635.21,638.23,635.21,637.84,3091.91
1747600200000,637.83,640.57,636.9,640.44,3046.834
1747601100000,640.43,640.99,639.66,640.05,1270.491
1747602000000,640.09,642.99,640.09,642.99,1352.581
1747602900000,643.0,644.2,642.7,644.1,800.284
1747603800000,644.1,645.09,643.09,644.47,1600.448
1747604700000,644.47,644.56,642.06,642.22,1371.573
1747605600000,642.22,643.02,640.23,641.77,2078.534
1747606500000,641.76,645.06,640.65,644.9,1361.176
1747607400000,644.9,646.48,644.68,645.5,1472.469
1747608300000,645.5,648.23,645.49,648.15,1713.286
1747609200000,648.15,648.15,645.79,646.26,2469.268
1747610100000,646.26,648.02,645.71,647.8,1326.685
1747611000000,647.8,648.34,647.58,648.0,1219.022
1747611900000,648.0,652.5,647.7,651.53,4748.592
1747612800000,651.54,653.53,650.38,651.29,5821.32
1747613700000,651.28,651.57,649.0,649.01,2991.236
1747614600000,649.01,649.72,647.0,648.01,3107.723
1747615500000,648.01,648.5,646.5,647.39,2148.457
1747616400000,647.38,648.16,643.87,644.93,3474.048
1747617300000,644.93,645.44,642.32,644.5,5012.793
1747618200000,644.5,645.79,643.04,643.77,2234.661
1747619100000,643.77,644.7,643.36,643.71,1324.92
1747620000000,643.71,644.7,640.59,640.74,3744.224
1747620900000,640.75,642.61,640.75,642.54,1898.095
1747621800000,642.55,643.5,642.28,642.38,886.812
1747622700000,642.38,643.15,641.33,641.79,1435.591
1747623600000,641.79,641.79,640.31,640.36,3889.46
1747624500000,640.36,642.06,640.31,640.74,1568.367
1747625400000,640.74,641.19,639.0,639.27,2447.28
1747626300000,639.28,639.97,638.29,638.93,2736.236
1747627200000,638.94,640.99,638.19,640.72,3379.593
1747628100000,640.73,640.82,638.02,638.72,2100.874
1747629000000,638.72,639.25,636.0,637.21,4109.913
1747629900000,637.21,637.57,634.34,636.21,3184.233
1747630800000,636.21,637.33,635.25,636.79,3269.86
1747631700000,636.8,637.59,635.97,637.15,2756.931
1747632600000,637.16,638.97,635.7,638.54,3070.747
1747633500000,638.54,638.74,637.41,638.57,968.494
1747634400000,638.57,640.33,637.7,640.11,2177.537
1747635300000,640.1,640.1,638.13,638.7,1682.416
1747636200000,638.7,638.76,635.39,635.99,3553.203
1747637100000,635.99,636.73,633.67,633.78,2864.788
1747638000000,633.78,637.96,633.51,637.66,3922.01
1747638900000,637.66,639.42,637.65,638.29,1313.699
1747639800000,638.29,639.73,638.22,639.49,2220.529
1747640700000,639.5,639.7,638.52,638.62,1223.37
1747641600000,638.61,639.38,637.11,638.89,3357.365
1747642500000,638.9,640.3,638.85,639.33,2319.093
1747643400000,639.33,639.36,637.45,637.76,1212.46
1747644300000,637.76,638.94,637.39,638.65,1232.314
1747645200000,638.66,639.82,637.69,639.0,2444.349
1747646100000,639.0,640.23,638.92,640.1,881.965
1747647000000,640.1,641.0,640.1,640.96,1151.833
1747647900000,640.95,640.95,639.7,639.71,954.689
1747648800000,639.71,640.2,638.29,638.44,2086.345
1747649700000,638.44,640.93,638.43,640.49,2319.581
1747650600000,640.5,641.0,639.88,640.9,851.281
1747651500000,640.9,641.2,640.35,640.39,1053.606
1747652400000,640.38,640.6,639.03,639.37,1249.107
1747653300000,639.38,639.91,638.9,639.37,1195.574
1747654200000,639.37,640.64,639.1,640.63,1376.791
1747655100000,640.64,640.64,639.89,639.96,692.203
1747656000000,639.95,640.05,638.2,638.41,1219.824
1747656900000,638.41,638.57,637.29,638.37,1258.215
1747657800000,638.38,638.39,635.98,636.68,2067.813
1747658700000,636.68,636.7,635.93,636.7,2838.484
1747659600000,636.7,638.3,636.61,636.97,3020.29
1747660500000,636.97,638.59,636.84,638.31,1878.631
1747661400000,638.3,641.0,637.74,640.7,4146.088
1747662300000,640.7,641.68,639.85,640.51,3748.092
1747663200000,640.51,641.89,640.1,641.62,1987.54
1747664100000,641.61,642.7,640.83,641.36,2666.532
1747665000000,641.36,642.99,641.36,642.69,1637.903
1747665900000,642.69,644.28,642.67,643.7,2858.423
1747666800000,643.69,647.49,643.6,647.0,5859.801
1747667700000,647.0,647.5,645.16,645.65,2550.929
1747668600000,645.65,646.5,645.44,645.93,2247.773
1747669500000,645.94,646.46,644.68,645.2,1847.419
1747670400000,645.21,646.15,644.79,644.99,2802.68
1747671300000,644.98,646.34,644.51,646.25,1834.78
1747672200000,646.26,646.48,644.4,645.37,2398.32
1747673100000,645.36,647.3,645.2,647.3,5556.138
1747674000000,647.29,649.5,646.42,646.5,6197.937
1747674900000,646.5,647.88,646.1,646.85,2984.82
1747675800000,646.85,647.0,645.7,646.7,1698.932
1747676700000,646.7,647.1,646.2,646.68,918.706
1747677600000,646.68,648.2,646.4,646.83,892.74
1747678500000,646.82,647.0,645.02,646.08,1100.125
1747679400000,646.08,647.41,644.72,647.01,1682.686
1747680300000,647.01,647.35,646.06,646.39,554.546
1747681200000,646.39,647.28,646.31,647.15,1017.067
1747682100000,647.16,647.82,646.76,647.4,755.821
1747683000000,647.4,648.57,647.1,648.01,1225.802
1747683900000,648.0,649.55,647.66,648.44,3158.089
1747684800000,648.43,648.8,647.41,647.43,1160.556
1747685700000,647.44,649.5,647.43,649.41,496.546
1747686600000,649.42,649.44,648.7,649.23,744.914
1747687500000,649.23,649.67,648.1,649.12,1419.582
1747688400000,649.12,649.66,648.86,649.37,1362.278
1747689300000,649.38,649.4,647.52,647.7,753.211
1747690200000,647.7,649.09,647.69,649.08,734.694
1747691100000,649.09,649.8,648.5,649.73,653.979
1747692000000,649.73,649.89,649.0,649.19,1005.326
1747692900000,649.19,649.83,649.0,649.47,1216.342
1747693800000,649.46,651.0,649.46,650.59,4092.268
1747694700000,650.6,650.99,649.66,650.08,1737.476
1747695600000,650.09,652.01,649.98,651.13,2392.635
1747696500000,651.14,651.5,649.89,649.89,899.931
1747697400000,649.9,650.84,648.99,650.16,3526.335
1747698300000,650.16,650.49,649.51,649.62,1194.525
1747699200000,649.62,651.35,649.44,651.23,1386.447
1747700100000,651.23,653.38,650.03,650.05,3865.643
1747701000000,650.06,651.64,649.78,650.3,1285.822
1747701900000,650.3,650.59,648.5,649.24,1827.457
1747702800000,649.23,651.5,649.03,650.27,1245.715
1747703700000,650.28,651.5,649.87,650.72,1643.543
1747704600000,650.73,652.76,650.72,651.09,1669.075
1747705500000,651.09,652.47,650.28,651.33,1586.355
1747706400000,651.33,653.22,651.32,653.19,1538.751
1747707300000,653.2,653.75,652.09,652.09,2349.686
1747708200000,652.09,652.68,651.37,651.56,1835.191
1747709100000,651.55,651.9,650.5,650.82,1435.408
1747710000000,650.83,650.97,650.07,650.19,2252.036
1747710900000,650.2,651.99,649.91,651.57,1440.932
1747711800000,651.57,651.65,649.87,650.19,2181.798
1747712700000,650.18,650.7,649.75,650.53,884.262
1747713600000,650.53,650.61,648.63,649.27,1057.095
1747714500000,649.27,649.9,648.91,649.38,802.046
1747715400000,649.39,650.5,649.3,650.14,638.277
1747716300000,650.14,651.57,650.13,651.21,1512.249
1747717200000,651.21,651.64,650.4,651.19,1515.691
1747718100000,651.2,651.8,651.1,651.75,1294.439
1747719000000,651.76,652.01,650.4,651.69,3700.556
1747719900000,651.69,652.38,651.62,651.79,1037.475
1747720800000,651.79,652.18,650.0,650.47,2560.328
1747721700000,650.46,651.55,649.6,649.97,2130.149
1747722600000,649.97,650.47,649.33,650.26,1348.769
1747723500000,650.26,650.83,650.24,650.41,763.629
1747724400000,650.41,650.65,648.11,649.56,2693.634
1747725300000,649.55,649.86,647.98,648.2,2492.031
1747726200000,648.21,648.6,647.18,647.65,1908.613
1747727100000,647.65,647.9,646.35,647.34,1866.742
1747728000000,647.33,648.0,645.75,646.09,1994.917
1747728900000,646.1,646.81,645.43,646.07,2273.572
1747729800000,646.08,647.62,646.0,647.61,1735.676
1747730700000,647.62,648.13,647.5,648.02,2725.691
1747731600000,648.03,648.2,647.33,647.62,1712.378
1747732500000,647.62,647.89,646.46,647.21,1527.35
1747733400000,647.21,648.27,646.9,648.04,1113.664
1747734300000,648.03,648.43,647.79,648.19,1042.589
1747735200000,648.2,648.36,646.21,646.74,1213.622
