Datetime,Close,High,Low,Open,Volume
2025-11-06 07:45:00+00:00,27114.900390625,27146.099609375,27109.80078125,27115.80078125,0
2025-11-06 08:00:00+00:00,27105.75,27145.849609375,27102.5,27115.80078125,0
2025-11-06 08:15:00+00:00,27069.94921875,27117.900390625,27043.599609375,27106.05078125,0
2025-11-06 08:30:00+00:00,27095.099609375,27099.900390625,27049.69921875,27067.44921875,0
2025-11-06 08:45:00+00:00,27070.69921875,27101.0,27052.650390625,27094.05078125,0
2025-11-06 09:00:00+00:00,27056.900390625,27097.44921875,27048.75,27070.30078125,0
2025-11-06 09:15:00+00:00,27070.80078125,27082.05078125,27043.0,27057.69921875,0
2025-11-06 09:30:00+00:00,27020.30078125,27071.650390625,27014.30078125,27071.650390625,0
2025-11-06 09:45:00+00:00,27051.30078125,27055.75,27019.5,27019.5,0
2025-11-07 03:45:00+00:00,26929.44921875,26975.599609375,26874.400390625,26975.44921875,0
2025-11-07 04:00:00+00:00,26940.150390625,26946.0,26910.30078125,26929.30078125,0
2025-11-07 04:15:00+00:00,26932.849609375,26996.5,26922.80078125,26940.69921875,0
2025-11-07 04:30:00+00:00,26950.44921875,26959.0,26910.19921875,26932.69921875,0
2025-11-07 04:45:00+00:00,26960.05078125,26965.80078125,26943.80078125,26950.349609375,0
2025-11-07 05:00:00+00:00,26995.44921875,27006.25,26948.69921875,26960.75,0
2025-11-07 05:15:00+00:00,26975.30078125,27013.099609375,26969.650390625,26996.900390625,0
2025-11-07 05:30:00+00:00,27045.0,27051.30078125,26972.80078125,26975.349609375,0
2025-11-07 05:45:00+00:00,27086.0,27092.599609375,27040.05078125,27046.30078125,0
2025-11-07 06:00:00+00:00,27109.44921875,27134.0,27086.80078125,27086.80078125,0
2025-11-07 06:15:00+00:00,27094.94921875,27132.05078125,27082.80078125,27112.44921875,0
2025-11-07 06:30:00+00:00,27133.25,27141.75,27093.30078125,27094.94921875,0
2025-11-07 06:45:00+00:00,27164.099609375,27164.099609375,27131.650390625,27134.5,0
2025-11-07 07:00:00+00:00,27219.099609375,27223.349609375,27164.44921875,27164.44921875,0
2025-11-07 07:15:00+00:00,27253.75,27258.099609375,27208.05078125,27218.400390625,0
2025-11-07 07:30:00+00:00,27227.05078125,27278.44921875,27213.349609375,27256.599609375,0
2025-11-07 07:45:00+00:00,27269.30078125,27288.349609375,27211.0,27228.05078125,0
2025-11-07 08:00:00+00:00,27294.30078125,27302.19921875,27266.55078125,27271.400390625,0
2025-11-07 08:15:00+00:00,27247.19921875,27309.0,27238.900390625,27294.69921875,0
2025-11-07 08:30:00+00:00,27231.05078125,27252.30078125,27200.849609375,27246.5,0
2025-11-07 08:45:00+00:00,27292.44921875,27299.349609375,27225.900390625,27232.80078125,0
2025-11-07 09:00:00+00:00,27260.599609375,27295.900390625,27250.25,27291.150390625,0
2025-11-07 09:15:00+00:00,27241.900390625,27260.80078125,27223.30078125,27260.650390625,0
2025-11-07 09:30:00+00:00,27233.099609375,27246.599609375,27212.19921875,27240.900390625,0
2025-11-07 09:45:00+00:00,27258.69921875,27271.099609375,27234.099609375,27234.099609375,0
2025-11-10 03:45:00+00:00,27253.19921875,27319.69921875,27222.19921875,27262.349609375,0
2025-11-10 04:00:00+00:00,27290.75,27312.55078125,27252.30078125,27252.94921875,0
2025-11-10 04:15:00+00:00,27280.80078125,27336.650390625,27280.69921875,27291.55078125,0
2025-11-10 04:30:00+00:00,27297.349609375,27307.19921875,27261.30078125,27281.849609375,0
2025-11-10 04:45:00+00:00,27336.69921875,27352.650390625,27296.05078125,27297.05078125,0
2025-11-10 05:00:00+00:00,27317.80078125,27356.150390625,27309.80078125,27334.5,0
2025-11-10 05:15:00+00:00,27320.19921875,27324.650390625,27295.849609375,27317.400390625,0
2025-11-10 05:30:00+00:00,27355.849609375,27357.5,27319.0,27321.400390625,0
2025-11-10 05:45:00+00:00,27372.25,27377.849609375,27350.05078125,27357.05078125,0
2025-11-10 06:00:00+00:00,27351.69921875,27372.75,27345.30078125,27371.30078125,0
2025-11-10 06:15:00+00:00,27339.94921875,27362.44921875,27335.900390625,27351.30078125,0
2025-11-10 06:30:00+00:00,27348.44921875,27362.55078125,27339.0,27339.80078125,0
2025-11-10 06:45:00+00:00,27363.25,27376.099609375,27347.19921875,27351.25,0
2025-11-10 07:00:00+00:00,27376.55078125,27376.94921875,27355.849609375,27364.400390625,0
2025-11-10 07:15:00+00:00,27380.900390625,27390.19921875,27369.94921875,27374.900390625,0
2025-11-10 07:30:00+00:00,27336.849609375,27385.599609375,27334.599609375,27380.05078125,0
2025-11-10 07:45:00+00:00,27356.599609375,27358.94921875,27324.400390625,27338.30078125,0
2025-11-10 08:00:00+00:00,27321.69921875,27363.099609375,27321.69921875,27356.349609375,0
2025-11-10 08:15:00+00:00,27317.44921875,27330.150390625,27288.650390625,27321.599609375,0
2025-11-10 08:30:00+00:00,27328.69921875,27342.0,27314.5,27316.55078125,0
2025-11-10 08:45:00+00:00,27361.400390625,27376.0,27330.05078125,27330.44921875,0
2025-11-10 09:00:00+00:00,27334.400390625,27367.94921875,27331.25,27361.150390625,0
2025-11-10 09:15:00+00:00,27340.19921875,27352.400390625,27326.19921875,27334.0,0
2025-11-10 09:30:00+00:00,27299.94921875,27340.55078125,27295.80078125,27340.55078125,0
2025-11-10 09:45:00+00:00,27294.05078125,27313.69921875,27285.30078125,27301.400390625,0
2025-11-11 03:45:00+00:00,27120.94921875,27267.75,27107.25,27243.5,0
2025-11-11 04:00:00+00:00,27116.5,27122.30078125,27046.150390625,27120.5,0
2025-11-11 04:15:00+00:00,27084.80078125,27119.19921875,27057.19921875,27119.19921875,0
2025-11-11 04:30:00+00:00,27052.650390625,27088.05078125,27049.849609375,27083.900390625,0
2025-11-11 04:45:00+00:00,27051.900390625,27070.80078125,27037.849609375,27051.349609375,0
2025-11-11 05:00:00+00:00,27016.80078125,27052.150390625,27003.150390625,27050.75,0
2025-11-11 05:15:00+00:00,27061.599609375,27063.650390625,27008.599609375,27015.5,0
2025-11-11 05:30:00+00:00,27043.5,27080.400390625,27042.849609375,27060.55078125,0
2025-11-11 05:45:00+00:00,27034.94921875,27049.900390625,27017.05078125,27043.900390625,0
2025-11-11 06:00:00+00:00,27062.599609375,27065.900390625,27027.900390625,27034.900390625,0
2025-11-11 06:15:00+00:00,27101.400390625,27115.94921875,27060.900390625,27062.5,0
2025-11-11 06:30:00+00:00,27117.05078125,27132.849609375,27097.349609375,27101.849609375,0
2025-11-11 06:45:00+00:00,27159.150390625,27163.69921875,27112.0,27117.19921875,0
2025-11-11 07:00:00+00:00,27161.650390625,27185.150390625,27145.599609375,27158.900390625,0
2025-11-11 07:15:00+00:00,27159.55078125,27177.44921875,27148.099609375,27161.400390625,0
2025-11-11 07:30:00+00:00,27184.94921875,27188.55078125,27148.0,27160.75,0
2025-11-11 07:45:00+00:00,27211.5,27232.05078125,27184.900390625,27187.599609375,0
2025-11-11 08:00:00+00:00,27224.25,27250.75,27211.05078125,27214.75,0
2025-11-11 08:15:00+00:00,27211.0,27271.099609375,27199.150390625,27224.25,0
2025-11-11 08:30:00+00:00,27218.650390625,27241.5,27206.80078125,27209.849609375,0
2025-11-11 08:45:00+00:00,27265.75,27273.349609375,27215.30078125,27218.150390625,0
2025-11-11 09:00:00+00:00,27226.05078125,27280.44921875,27212.650390625,27268.25,0
2025-11-11 09:15:00+00:00,27246.80078125,27263.69921875,27224.5,27228.349609375,0
2025-11-11 09:30:00+00:00,27277.650390625,27288.650390625,27245.5,27245.5,0
2025-11-11 09:45:00+00:00,27291.94921875,27307.349609375,27267.849609375,27277.599609375,0
2025-11-12 03:45:00+00:00,27397.44921875,27471.55078125,27389.25,27471.55078125,0
2025-11-12 04:00:00+00:00,27397.19921875,27409.44921875,27374.650390625,27395.650390625,0
2025-11-12 04:15:00+00:00,27403.599609375,27413.650390625,27393.599609375,27398.30078125,0
2025-11-12 04:30:00+00:00,27375.30078125,27412.5,27367.05078125,27404.900390625,0
2025-11-12 04:45:00+00:00,27349.69921875,27378.5,27344.5,27375.599609375,0
2025-11-12 05:00:00+00:00,27390.94921875,27398.400390625,27335.25,27350.150390625,0
2025-11-12 05:15:00+00:00,27386.94921875,27398.650390625,27384.05078125,27391.80078125,0
2025-11-12 05:30:00+00:00,27398.0,27401.400390625,27379.25,27387.0,0
2025-11-12 05:45:00+00:00,27391.099609375,27399.44921875,27386.30078125,27397.150390625,0
2025-11-12 06:00:00+00:00,27388.80078125,27399.80078125,27374.55078125,27390.5,0
2025-11-12 06:15:00+00:00,27395.150390625,27411.849609375,27382.099609375,27388.599609375,0
2025-11-12 06:30:00+00:00,27379.0,27402.849609375,27374.75,27395.05078125,0
2025-11-12 06:45:00+00:00,27402.0,27407.099609375,27378.69921875,27378.94921875,0
2025-11-12 07:00:00+00:00,27428.94921875,27440.80078125,27400.900390625,27403.849609375,0
2025-11-12 07:15:00+00:00,27434.19921875,27437.0,27416.30078125,27428.900390625,0
2025-11-12 07:30:00+00:00,27432.400390625,27445.349609375,27428.30078125,27434.099609375,0
2025-11-12 07:45:00+00:00,27419.25,27446.55078125,27416.599609375,27432.44921875,0
2025-11-12 08:00:00+00:00,27418.0,27433.05078125,27400.599609375,27418.900390625,0
2025-11-12 08:15:00+00:00,27416.94921875,27429.44921875,27409.80078125,27417.94921875,0
2025-11-12 08:30:00+00:00,27397.44921875,27423.25,27367.0,27417.44921875,0
2025-11-12 08:45:00+00:00,27390.44921875,27413.69921875,27374.30078125,27397.30078125,0
2025-11-12 09:00:00+00:00,27387.25,27402.55078125,27371.849609375,27390.75,0
2025-11-12 09:15:00+00:00,27389.5,27403.150390625,27377.30078125,27386.349609375,0
2025-11-12 09:30:00+00:00,27346.05078125,27389.44921875,27342.150390625,27389.44921875,0
2025-11-12 09:45:00+00:00,27320.849609375,27347.05078125,27300.5,27347.05078125,0
2025-11-13 03:45:00+00:00,27354.5,27371.150390625,27264.400390625,27299.400390625,0
2025-11-13 04:00:00+00:00,27368.44921875,27369.900390625,27312.150390625,27354.75,0
2025-11-13 04:15:00+00:00,27370.0,27382.75,27358.25,27367.849609375,0
2025-11-13 04:30:00+00:00,27409.30078125,27410.900390625,27366.650390625,27368.099609375,0
2025-11-13 04:45:00+00:00,27417.349609375,27430.650390625,27404.150390625,27409.44921875,0
2025-11-13 05:00:00+00:00,27441.349609375,27442.44921875,27414.94921875,27415.650390625,0
2025-11-13 05:15:00+00:00,27455.400390625,27460.44921875,27436.150390625,27440.349609375,0
2025-11-13 05:30:00+00:00,27468.30078125,27482.0,27449.349609375,27455.650390625,0
2025-11-13 05:45:00+00:00,27474.94921875,27483.44921875,27460.30078125,27468.80078125,0
2025-11-13 06:00:00+00:00,27473.75,27486.05078125,27460.150390625,27475.25,0
2025-11-13 06:15:00+00:00,27492.55078125,27492.55078125,27466.69921875,27473.75,0
2025-11-13 06:30:00+00:00,27493.30078125,27500.44921875,27473.849609375,27491.5,0
2025-11-13 06:45:00+00:00,27486.69921875,27502.05078125,27481.69921875,27494.80078125,0
2025-11-13 07:00:00+00:00,27454.25,27489.44921875,27443.55078125,27487.19921875,0
2025-11-13 07:15:00+00:00,27479.349609375,27481.44921875,27441.75,27454.80078125,0
2025-11-13 07:30:00+00:00,27490.94921875,27498.19921875,27479.400390625,27482.80078125,0
2025-11-13 07:45:00+00:00,27494.150390625,27500.69921875,27482.94921875,27492.44921875,0
2025-11-13 08:00:00+00:00,27489.849609375,27507.19921875,27480.0,27495.55078125,0
2025-11-13 08:15:00+00:00,27426.150390625,27498.05078125,27425.30078125,27487.849609375,0
2025-11-13 08:30:00+00:00,27397.05078125,27431.400390625,27375.650390625,27425.80078125,0
2025-11-13 08:45:00+00:00,27421.0,27428.25,27389.69921875,27397.05078125,0
2025-11-13 09:00:00+00:00,27424.5,27443.5,27404.69921875,27422.349609375,0
2025-11-13 09:15:00+00:00,27388.650390625,27436.900390625,27386.099609375,27425.0,0
2025-11-13 09:30:00+00:00,27393.19921875,27404.099609375,27379.400390625,27388.44921875,0
2025-11-13 09:45:00+00:00,27403.0,27425.25,27390.099609375,27392.5,0
2025-11-14 03:45:00+00:00,27392.900390625,27393.650390625,27271.69921875,27275.849609375,0
2025-11-14 04:00:00+00:00,27400.0,27430.44921875,27380.400390625,27387.0,0
2025-11-14 04:15:00+00:00,27349.150390625,27411.19921875,27333.69921875,27399.80078125,0
2025-11-14 04:30:00+00:00,27312.25,27352.30078125,27303.44921875,27348.150390625,0
2025-11-14 04:45:00+00:00,27319.25,27335.25,27305.5,27311.599609375,0
2025-11-14 05:00:00+00:00,27304.900390625,27333.900390625,27285.55078125,27320.099609375,0
2025-11-14 05:15:00+00:00,27382.0,27394.400390625,27304.44921875,27304.44921875,0
2025-11-14 05:30:00+00:00,27386.80078125,27407.150390625,27374.44921875,27386.25,0
2025-11-14 05:45:00+00:00,27339.900390625,27397.599609375,27331.05078125,27384.650390625,0
2025-11-14 06:00:00+00:00,27326.30078125,27352.400390625,27319.55078125,27340.150390625,0
2025-11-14 06:15:00+00:00,27340.80078125,27356.44921875,27324.400390625,27325.0,0
2025-11-14 06:30:00+00:00,27378.30078125,27392.099609375,27337.80078125,27340.69921875,0
2025-11-14 06:45:00+00:00,27388.94921875,27397.599609375,27370.650390625,27377.19921875,0
2025-11-14 07:00:00+00:00,27378.94921875,27393.400390625,27364.849609375,27387.25,0
2025-11-14 07:15:00+00:00,27371.30078125,27382.150390625,27357.650390625,27378.30078125,0
2025-11-14 07:30:00+00:00,27370.599609375,27376.05078125,27352.849609375,27369.44921875,0
2025-11-14 07:45:00+00:00,27393.30078125,27398.75,27364.650390625,27369.19921875,0
2025-11-14 08:00:00+00:00,27323.69921875,27394.55078125,27321.5,27393.44921875,0
2025-11-14 08:15:00+00:00,27325.25,27336.099609375,27308.25,27320.55078125,0
2025-11-14 08:30:00+00:00,27345.55078125,27349.94921875,27324.75,27324.75,0
2025-11-14 08:45:00+00:00,27366.400390625,27375.099609375,27326.900390625,27341.849609375,0
2025-11-14 09:00:00+00:00,27367.30078125,27381.900390625,27351.80078125,27368.19921875,0
2025-11-14 09:15:00+00:00,27346.5,27379.150390625,27336.150390625,27368.5,0
2025-11-14 09:30:00+00:00,27510.94921875,27523.05078125,27343.69921875,27343.69921875,0
2025-11-14 09:45:00+00:00,27494.75,27519.94921875,27471.599609375,27511.80078125,0
2025-11-17 03:45:00+00:00,27595.400390625,27605.69921875,27499.05078125,27541.44921875,0
2025-11-17 04:00:00+00:00,27595.30078125,27620.0,27574.94921875,27599.69921875,0
2025-11-17 04:15:00+00:00,27606.75,27622.05078125,27575.69921875,27596.400390625,0
2025-11-17 04:30:00+00:00,27593.349609375,27625.150390625,27586.75,27607.650390625,0
2025-11-17 04:45:00+00:00,27596.599609375,27631.05078125,27588.650390625,27593.150390625,0
2025-11-17 05:00:00+00:00,27587.5,27606.849609375,27575.30078125,27597.099609375,0
2025-11-17 05:15:00+00:00,27605.5,27613.44921875,27583.69921875,27587.099609375,0
2025-11-17 05:30:00+00:00,27598.150390625,27620.400390625,27592.849609375,27604.650390625,0
2025-11-17 05:45:00+00:00,27580.650390625,27606.5,27570.5,27598.599609375,0
2025-11-17 06:00:00+00:00,27581.099609375,27587.94921875,27560.75,27581.05078125,0
2025-11-17 06:15:00+00:00,27598.55078125,27606.349609375,27570.19921875,27580.400390625,0
2025-11-17 06:30:00+00:00,27602.94921875,27612.849609375,27585.19921875,27600.55078125,0
2025-11-17 06:45:00+00:00,27602.900390625,27620.150390625,27599.349609375,27605.19921875,0
2025-11-17 07:00:00+00:00,27621.349609375,27626.349609375,27596.599609375,27601.400390625,0
2025-11-17 07:15:00+00:00,27635.80078125,27644.650390625,27619.599609375,27623.44921875,0
2025-11-17 07:30:00+00:00,27629.69921875,27637.44921875,27614.05078125,27636.80078125,0
2025-11-17 07:45:00+00:00,27627.650390625,27637.05078125,27614.55078125,27630.05078125,0
2025-11-17 08:00:00+00:00,27636.650390625,27645.75,27611.25,27628.400390625,0
2025-11-17 08:15:00+00:00,27643.75,27650.650390625,27634.349609375,27638.25,0
2025-11-17 08:30:00+00:00,27646.94921875,27665.25,27638.0,27643.75,0
2025-11-17 08:45:00+00:00,27629.94921875,27650.55078125,27611.849609375,27647.69921875,0
2025-11-17 09:00:00+00:00,27615.75,27640.400390625,27614.25,27628.69921875,0
2025-11-17 09:15:00+00:00,27627.44921875,27632.5,27609.80078125,27617.25,0
2025-11-17 09:30:00+00:00,27645.05078125,27650.19921875,27621.599609375,27628.849609375,0
2025-11-17 09:45:00+00:00,27645.05078125,27662.30078125,27638.099609375,27645.94921875,0
2025-11-18 03:45:00+00:00,27599.55078125,27651.55078125,27566.94921875,27651.55078125,0
2025-11-18 04:00:00+00:00,27607.75,27613.400390625,27584.25,27599.44921875,0
2025-11-18 04:15:00+00:00,27561.44921875,27615.349609375,27561.44921875,27610.05078125,0
2025-11-18 04:30:00+00:00,27550.80078125,27585.400390625,27542.80078125,27561.44921875,0
2025-11-18 04:45:00+00:00,27557.30078125,27576.94921875,27547.849609375,27550.150390625,0
2025-11-18 05:00:00+00:00,27569.349609375,27569.69921875,27546.0,27557.599609375,0
2025-11-18 05:15:00+00:00,27600.75,27610.599609375,27562.0,27569.55078125,0
2025-11-18 05:30:00+00:00,27603.05078125,27615.30078125,27599.650390625,27601.75,0
2025-11-18 05:45:00+00:00,27582.0,27617.30078125,27581.349609375,27600.44921875,0
2025-11-18 06:00:00+00:00,27610.19921875,27611.0,27577.55078125,27581.900390625,0
2025-11-18 06:15:00+00:00,27622.19921875,27638.099609375,27606.55078125,27610.55078125,0
2025-11-18 06:30:00+00:00,27610.19921875,27624.25,27606.55078125,27622.599609375,0
2025-11-18 06:45:00+00:00,27601.80078125,27612.150390625,27588.69921875,27611.19921875,0
2025-11-18 07:00:00+00:00,27599.19921875,27611.94921875,27585.650390625,27603.05078125,0
2025-11-18 07:15:00+00:00,27592.650390625,27609.5,27586.69921875,27599.400390625,0
2025-11-18 07:30:00+00:00,27587.099609375,27607.650390625,27585.25,27593.150390625,0
2025-11-18 07:45:00+00:00,27598.150390625,27608.849609375,27585.0,27585.0,0
2025-11-18 08:00:00+00:00,27619.0,27631.400390625,27598.150390625,27599.099609375,0
2025-11-18 08:15:00+00:00,27621.30078125,27625.849609375,27601.900390625,27618.849609375,0
2025-11-18 08:30:00+00:00,27630.650390625,27642.80078125,27609.849609375,27621.55078125,0
2025-11-18 08:45:00+00:00,27603.849609375,27638.19921875,27602.80078125,27630.55078125,0
2025-11-18 09:00:00+00:00,27601.55078125,27617.599609375,27594.0,27603.80078125,0
2025-11-18 09:15:00+00:00,27582.69921875,27606.150390625,27579.80078125,27601.80078125,0
2025-11-18 09:30:00+00:00,27535.349609375,27586.44921875,27535.349609375,27583.19921875,0
2025-11-18 09:45:00+00:00,27517.69921875,27550.0,27503.30078125,27535.25,0
2025-11-19 03:45:00+00:00,27496.80078125,27558.5,27460.349609375,27534.05078125,0
2025-11-19 04:00:00+00:00,27468.30078125,27519.19921875,27465.349609375,27496.25,0
2025-11-19 04:15:00+00:00,27473.349609375,27479.19921875,27438.150390625,27467.94921875,0
2025-11-19 04:30:00+00:00,27511.69921875,27515.69921875,27448.55078125,27473.0,0
2025-11-19 04:45:00+00:00,27508.94921875,27525.0,27507.400390625,27512.400390625,0
2025-11-19 05:00:00+00:00,27505.75,27529.30078125,27502.44921875,27507.44921875,0
2025-11-19 05:15:00+00:00,27482.5,27512.19921875,27480.55078125,27506.349609375,0
2025-11-19 05:30:00+00:00,27462.05078125,27494.05078125,27461.5,27482.5,0
2025-11-19 05:45:00+00:00,27483.349609375,27484.44921875,27455.44921875,27462.25,0
2025-11-19 06:00:00+00:00,27497.30078125,27503.19921875,27477.099609375,27483.80078125,0
2025-11-19 06:15:00+00:00,27508.0,27515.0,27498.25,27498.400390625,0
2025-11-19 06:30:00+00:00,27526.69921875,27533.150390625,27507.44921875,27507.80078125,0
2025-11-19 06:45:00+00:00,27546.80078125,27553.19921875,27524.05078125,27526.0,0
2025-11-19 07:00:00+00:00,27571.900390625,27576.55078125,27545.05078125,27545.80078125,0
2025-11-19 07:15:00+00:00,27572.5,27584.55078125,27563.80078125,27572.25,0
2025-11-19 07:30:00+00:00,27585.150390625,27595.44921875,27570.80078125,27573.099609375,0
2025-11-19 07:45:00+00:00,27550.05078125,27585.5,27548.650390625,27584.19921875,0
2025-11-19 08:00:00+00:00,27546.650390625,27558.900390625,27519.349609375,27550.75,0
2025-11-19 08:15:00+00:00,27544.69921875,27554.19921875,27531.599609375,27547.150390625,0
2025-11-19 08:30:00+00:00,27588.44921875,27594.650390625,27534.44921875,27545.400390625,0
2025-11-19 08:45:00+00:00,27610.150390625,27613.25,27587.650390625,27587.69921875,0
2025-11-19 09:00:00+00:00,27639.900390625,27652.55078125,27606.19921875,27610.099609375,0
2025-11-19 09:15:00+00:00,27652.0,27664.400390625,27638.849609375,27641.0,0
2025-11-19 09:30:00+00:00,27648.5,27660.400390625,27634.650390625,27653.80078125,0
2025-11-19 09:45:00+00:00,27637.25,27650.44921875,27622.69921875,27649.69921875,0
2025-11-20 03:45:00+00:00,27666.5,27704.69921875,27633.400390625,27698.69921875,0
2025-11-20 04:00:00+00:00,27642.849609375,27685.80078125,27624.55078125,27666.25,0
2025-11-20 04:15:00+00:00,27638.900390625,27662.849609375,27629.5,27639.349609375,0
2025-11-20 04:30:00+00:00,27670.25,27680.80078125,27632.69921875,27641.44921875,0
2025-11-20 04:45:00+00:00,27679.25,27681.5,27659.30078125,27670.75,0
2025-11-20 05:00:00+00:00,27681.75,27688.25,27658.94921875,27680.19921875,0
2025-11-20 05:15:00+00:00,27696.25,27707.25,27675.150390625,27681.0,0
